item,itemLabel,itemPID,article
http://www.wikidata.org/entity/Q3605952,Aequum Tuticum,442452,https://en.wikipedia.org/wiki/Aequum_Tuticum
http://www.wikidata.org/entity/Q60792914,Aesa,491516,https://en.wikipedia.org/wiki/Aesa
http://www.wikidata.org/entity/Q409720,Aesepus Bridge,512650,https://en.wikipedia.org/wiki/Aesepus_Bridge
http://www.wikidata.org/entity/Q381873,Aesernia,432652,https://en.wikipedia.org/wiki/Ezernya
http://www.wikidata.org/entity/Q4688554,Aesica,89095,https://en.wikipedia.org/wiki/Aesica
http://www.wikidata.org/entity/Q256937,Aesti,20389,https://en.wikipedia.org/wiki/Aesti
http://www.wikidata.org/entity/Q65118762,Aesyme,554180,https://en.wikipedia.org/wiki/Aesyme
http://www.wikidata.org/entity/Q2292319,Aetna,465922,https://en.wikipedia.org/wiki/Aetna_(city)
http://www.wikidata.org/entity/Q1752701,Aetokremnos,751079112,https://en.wikipedia.org/wiki/Aetokremnos
http://www.wikidata.org/entity/Q26857,Aetolia,540591,https://en.wikipedia.org/wiki/Aetolia
http://www.wikidata.org/entity/Q239180,Affile,422823,https://en.wikipedia.org/wiki/Affile
http://www.wikidata.org/entity/Q383537,Afqa Grotto,668195,
http://www.wikidata.org/entity/Q181238,Africa,981504,https://en.wikipedia.org/wiki/Africa_(Roman_province)
http://www.wikidata.org/entity/Q27068154,Afrodisio Mt.,570094,
http://www.wikidata.org/entity/Q1014726,Afyonkarahisar Castle,145018742,https://en.wikipedia.org/wiki/Afyonkarahisar_Castle
http://www.wikidata.org/entity/Q11684594,Agathe,147985,
http://www.wikidata.org/entity/Q391543,Agathonisi,599986,https://en.wikipedia.org/wiki/Agathonisi
http://www.wikidata.org/entity/Q4691586,Agathyrnum,462079,https://en.wikipedia.org/wiki/Agathyrnum
http://www.wikidata.org/entity/Q2785833,Agaunum,177429,https://en.wikipedia.org/wiki/Agaunum
http://www.wikidata.org/entity/Q2827224,Ager Faliscus,532728731,
http://www.wikidata.org/entity/Q392978,Ager Romanus,607225751,https://en.wikipedia.org/wiki/Ager_Romanus
http://www.wikidata.org/entity/Q3606501,Ager Vaticanus,104629751,https://en.wikipedia.org/wiki/Ager_Vaticanus
http://www.wikidata.org/entity/Q393550,Agia Irini,570033,
http://www.wikidata.org/entity/Q56240176,Agia Marina Otzia basilica,530979,
http://www.wikidata.org/entity/Q2826856,Aginnum,138169,
http://www.wikidata.org/entity/Q1479262,Agioi Theodoroi,589873,https://en.wikipedia.org/wiki/Agioi_Theodoroi_(islands)
http://www.wikidata.org/entity/Q56318973,Agios Andreas Siphnos,589659,
http://www.wikidata.org/entity/Q38280860,Agios Donatos,531157,
http://www.wikidata.org/entity/Q25106019,Agios Kosmas cape,579981,
http://www.wikidata.org/entity/Q221126,Agnone,432656,https://en.wikipedia.org/wiki/Agnone
http://www.wikidata.org/entity/Q2717842,Agora,501332,https://en.wikipedia.org/wiki/Agora_(Thrace)
http://www.wikidata.org/entity/Q27663965,Agora of the Italians (Delos),394168051,
http://www.wikidata.org/entity/Q116311975,Agrae,579846,
http://www.wikidata.org/entity/Q396600,Agrianes,481704,https://en.wikipedia.org/wiki/Agrianes
http://www.wikidata.org/entity/Q13678,Agrigento,462086,https://en.wikipedia.org/wiki/Agrigento
http://www.wikidata.org/entity/Q56399733,Agrinium,540599,https://en.wikipedia.org/wiki/Agrinium
http://www.wikidata.org/entity/Q18015503,Agryle,579848,https://en.wikipedia.org/wiki/Agryle
http://www.wikidata.org/entity/Q854444,Aguilar de la Frontera,256226,https://en.wikipedia.org/wiki/Aguilar_de_la_Frontera
http://www.wikidata.org/entity/Q103138445,Aguntum (Samian Ware Discovery Site),187265,
http://www.wikidata.org/entity/Q193133,Ahun,138167,https://en.wikipedia.org/wiki/Ahun
http://www.wikidata.org/entity/Q857845,Ai-Khanoum,971693,https://en.wikipedia.org/wiki/Ai-Khanoum
http://www.wikidata.org/entity/Q47530410,Aiane,491511,
http://www.wikidata.org/entity/Q105106998,Aiano-Torraccia di Chiusi Roman villa,65595829,
http://www.wikidata.org/entity/Q16963755,Aigai,491512,https://en.wikipedia.org/wiki/Aegae_(Macedonia)
http://www.wikidata.org/entity/Q18363976,Aigeira,570043,
http://www.wikidata.org/entity/Q60790659,Aigiai,570044,https://en.wikipedia.org/wiki/Aegiae
http://www.wikidata.org/entity/Q60790908,Aigila,570045,https://en.wikipedia.org/wiki/Aegila
http://www.wikidata.org/entity/Q13422902,Aigilia,579852,https://en.wikipedia.org/wiki/Aegilia_(Attica)
http://www.wikidata.org/entity/Q65047065,Aiginetes,844853,https://en.wikipedia.org/wiki/Aiginetes
http://www.wikidata.org/entity/Q2827860,Aigosthena,570051,https://en.wikipedia.org/wiki/Aigosthena
http://www.wikidata.org/entity/Q21556449,Aigyptiake,1001137,
http://www.wikidata.org/entity/Q1066179,Ailleux,167625,https://en.wikipedia.org/wiki/Ailleux
http://www.wikidata.org/entity/Q405513,Aime,167663,https://en.wikipedia.org/wiki/Aime
http://www.wikidata.org/entity/Q14223961,Ain Amur,776143,
http://www.wikidata.org/entity/Q14299218,Ain Asil,502002822,
http://www.wikidata.org/entity/Q14223965,Ain Birbiya,776186,
http://www.wikidata.org/entity/Q1807968,Ain Dara,658369,https://en.wikipedia.org/wiki/Ain_Dara_(archaeological_site)
http://www.wikidata.org/entity/Q4697337,Ain Diwar Bridge,90199885,https://en.wikipedia.org/wiki/Ain_Diwar_Bridge
http://www.wikidata.org/entity/Q405869,Ain Manawir,776196,
http://www.wikidata.org/entity/Q14223971,Ain Mustafa Kashef,776168,
http://www.wikidata.org/entity/Q14299836,Ain Shams el-Din,776216,
http://www.wikidata.org/entity/Q2876389,Ain Tounga,315207,
http://www.wikidata.org/entity/Q14223983,Ain Umm el-Dabadib,776237,
http://www.wikidata.org/entity/Q14223984,Ain Ziyada,776152,
http://www.wikidata.org/entity/Q14223988,Ain el-Bileida,776161,
http://www.wikidata.org/entity/Q65121513,Aina,589677,https://en.wikipedia.org/wiki/Aina_(Crete)
http://www.wikidata.org/entity/Q4697441,Ainis,540611,https://en.wikipedia.org/wiki/Ainis
http://www.wikidata.org/entity/Q65232321,Ainunah,814698,https://en.wikipedia.org/wiki/Aynuna
http://www.wikidata.org/entity/Q85965663,Ainyra,501338,
http://www.wikidata.org/entity/Q106485543,Aiolidai (Boeotia),540612,
http://www.wikidata.org/entity/Q12872855,Aipy,570226,https://en.wikipedia.org/wiki/Aipy
http://www.wikidata.org/entity/Q17633635,Airai,550419,https://en.wikipedia.org/wiki/Airai_(Ionia)
http://www.wikidata.org/entity/Q384382,Aislingen,118549,https://en.wikipedia.org/wiki/Aislingen
http://www.wikidata.org/entity/Q103138671,Aislingen (Samian Ware Discovery Site),118549,
http://www.wikidata.org/entity/Q41962,Aisne,108779,https://en.wikipedia.org/wiki/Aisne_(river)
http://www.wikidata.org/entity/Q13465063,Aithalidai,579854,https://en.wikipedia.org/wiki/Aethalidae
http://www.wikidata.org/entity/Q328210,Aix-en-Diois,167626,https://en.wikipedia.org/wiki/Aix-en-Diois
http://www.wikidata.org/entity/Q103138686,Aix-en-Provence (Samian Ware Discovery Site),148053,
http://www.wikidata.org/entity/Q13424322,Aixone,579855,https://en.wikipedia.org/wiki/Aexone
http://www.wikidata.org/entity/Q411571,Aizanoi,609292,https://en.wikipedia.org/wiki/Aizanoi
http://www.wikidata.org/entity/Q11904541,Ajabpur,59663,
http://www.wikidata.org/entity/Q184427,Ajanta Caves,308085066,https://en.wikipedia.org/wiki/Ajanta_Caves
http://www.wikidata.org/entity/Q202991,Ajdabiya,373776,https://en.wikipedia.org/wiki/Ajdabiya
http://www.wikidata.org/entity/Q2087483,Akamas,707454,https://en.wikipedia.org/wiki/Akamas
http://www.wikidata.org/entity/Q100272242,Akchakhan-Kala,556491522,https://en.wikipedia.org/wiki/Akchakhan-Kala
http://www.wikidata.org/entity/Q340572,Akhmim,756613,https://en.wikipedia.org/wiki/Akhmim
http://www.wikidata.org/entity/Q150996,Akkad,63806066,https://en.wikipedia.org/wiki/Akkad_(city)
http://www.wikidata.org/entity/Q67182773,Akondisma,501341,
http://www.wikidata.org/entity/Q12873267,Akontio,543617,
http://www.wikidata.org/entity/Q3607385,Akrai,462068,https://en.wikipedia.org/wiki/Akrai
http://www.wikidata.org/entity/Q25858222,Akriai,570058,https://en.wikipedia.org/wiki/Acriae
http://www.wikidata.org/entity/Q3607386,Akrillai,462069,https://en.wikipedia.org/wiki/Akrillai
http://www.wikidata.org/entity/Q421232,Akrotiri,599478,https://en.wikipedia.org/wiki/Akrotiri_(prehistoric_city)
http://www.wikidata.org/entity/Q21008093,Akrotirio Akritas,570057,
http://www.wikidata.org/entity/Q421630,Aksu River,638915,https://en.wikipedia.org/wiki/Aksu_River_(Turkey)
http://www.wikidata.org/entity/Q15106348,Aktaş,619104,https://en.wikipedia.org/wiki/Andabalis
http://www.wikidata.org/entity/Q169974,Akşehir,609501,https://en.wikipedia.org/wiki/Ak%C5%9Fehir
http://www.wikidata.org/entity/Q106495269,Al Abyad,354097,
http://www.wikidata.org/entity/Q104658979,Al Aşābi‘ah,344539,
http://www.wikidata.org/entity/Q35784,Al Bayda,373749,"https://en.wikipedia.org/wiki/Bayda,_Libya"
http://www.wikidata.org/entity/Q106509831,Al Ghīrān,344371,
http://www.wikidata.org/entity/Q18474987,Al Jawsh,344382,
http://www.wikidata.org/entity/Q105992392,Al Kharā’iq,354105,
http://www.wikidata.org/entity/Q105408891,Al Khaţāţibah,344338,
http://www.wikidata.org/entity/Q106510093,Al Kuwayfīyah,373775,
http://www.wikidata.org/entity/Q3791554,Al Māyah,344299,https://en.wikipedia.org/wiki/Al_Maya
http://www.wikidata.org/entity/Q106494849,Al Qardabah,716536,
http://www.wikidata.org/entity/Q105995007,Al Qarāyā,354124,
http://www.wikidata.org/entity/Q105988538,Al Qa‘rah,716556,
http://www.wikidata.org/entity/Q12191565,Al Quweira,746801,
http://www.wikidata.org/entity/Q106506552,Al Quşayr,354127,
http://www.wikidata.org/entity/Q106015512,Al Ḩamrā’,354129,
http://www.wikidata.org/entity/Q106016230,Al Ḩasy,354130,
http://www.wikidata.org/entity/Q4703258,Al-Sinnabra,678386,https://en.wikipedia.org/wiki/Al-Sinnabra
http://www.wikidata.org/entity/Q311099,Al-Suwayda,678119,https://en.wikipedia.org/wiki/As-Suwayda
http://www.wikidata.org/entity/Q27242,Al-Ula,814671,https://en.wikipedia.org/wiki/Al-%27Ula
http://www.wikidata.org/entity/Q64007082,Ala miliaria,285411,
http://www.wikidata.org/entity/Q778224,Alabanda,599479,https://en.wikipedia.org/wiki/Alabanda
http://www.wikidata.org/entity/Q558861,Alacahöyük,991964195,https://en.wikipedia.org/wiki/Alaca_H%C3%B6y%C3%BCk
http://www.wikidata.org/entity/Q3773354,Alagonia,570061,https://en.wikipedia.org/wiki/Alagonia
http://www.wikidata.org/entity/Q1637315,Alagón,246158,"https://en.wikipedia.org/wiki/Alag%C3%B3n,_Zaragoza"
http://www.wikidata.org/entity/Q94668,Alahan Monastery,648553,https://en.wikipedia.org/wiki/Alahan_Monastery
http://www.wikidata.org/entity/Q575249,Alalakh,309866128,https://en.wikipedia.org/wiki/Alalakh
http://www.wikidata.org/entity/Q1044061,Alalcomenae,540619,https://en.wikipedia.org/wiki/Alalcomenae_(Boeotia)
http://www.wikidata.org/entity/Q1706457,Alalcomenae (Ithaca),530791,https://en.wikipedia.org/wiki/Alalcomenae_(Ithaca)
http://www.wikidata.org/entity/Q2830434,Alalia,472048,
http://www.wikidata.org/entity/Q132990,Alamanni,118550,https://en.wikipedia.org/wiki/Alemanni
http://www.wikidata.org/entity/Q171810,Alanya,638933,https://en.wikipedia.org/wiki/Alanya
http://www.wikidata.org/entity/Q18400,Alatri,432664,https://en.wikipedia.org/wiki/Alatri
http://www.wikidata.org/entity/Q109443789,Alaun,252929,
http://www.wikidata.org/entity/Q4708853,Alauna,89097,https://en.wikipedia.org/wiki/Alauna_(Maryport)
http://www.wikidata.org/entity/Q18654686,Alavana,89102,https://en.wikipedia.org/wiki/Alavana
http://www.wikidata.org/entity/Q18341,Alba,383564,"https://en.wikipedia.org/wiki/Alba,_Piedmont"
http://www.wikidata.org/entity/Q3607827,Alba Docilia,383563,
http://www.wikidata.org/entity/Q944515,Alba Fucens,413005,https://en.wikipedia.org/wiki/Alba_Fucens
http://www.wikidata.org/entity/Q174665,Alba Iulia,206927,https://en.wikipedia.org/wiki/Alba_Iulia
http://www.wikidata.org/entity/Q335070,Alba Longa,422824,https://en.wikipedia.org/wiki/Alba_Longa
http://www.wikidata.org/entity/Q2663417,Albaniana,98908,https://en.wikipedia.org/wiki/Albaniana_(Roman_fort)
http://www.wikidata.org/entity/Q4709426,Albarregas Roman bridge,257471,https://en.wikipedia.org/wiki/Albarregas_Roman_bridge
http://www.wikidata.org/entity/Q241298,Albenga,157803,https://en.wikipedia.org/wiki/Albenga
http://www.wikidata.org/entity/Q103138778,Albertfalva (Samian Ware Discovery Site),197100,
http://www.wikidata.org/entity/Q103139487,Albi (Samian Ware Discovery Site),246155,
http://www.wikidata.org/entity/Q28977974,Albingaunum amphitheatre,331262016,
http://www.wikidata.org/entity/Q3608794,Albintimilium,157802,
http://www.wikidata.org/entity/Q674040,Albion,20419,https://en.wikipedia.org/wiki/Albion
http://www.wikidata.org/entity/Q340098,Albiones,236322,https://en.wikipedia.org/wiki/Albiones
http://www.wikidata.org/entity/Q199408,Alboran Sea,1033,https://en.wikipedia.org/wiki/Alboran_Sea
http://www.wikidata.org/entity/Q1404671,Albox,265789,https://en.wikipedia.org/wiki/Albox
http://www.wikidata.org/entity/Q2113732,Albucciu nuragic complex,372588261,
http://www.wikidata.org/entity/Q2831972,Albulae,285412,https://en.wikipedia.org/wiki/Albulae
http://www.wikidata.org/entity/Q4712753,Albulae Aquae,422840,https://en.wikipedia.org/wiki/Albulae_Aquae
http://www.wikidata.org/entity/Q46940,Alcalá de Henares,246352,https://en.wikipedia.org/wiki/Alcal%C3%A1_de_Henares
http://www.wikidata.org/entity/Q103139701,Alchester (Samian Ware Discovery Site),79289,
http://www.wikidata.org/entity/Q967119,Alconétar Bridge,257460,https://en.wikipedia.org/wiki/Alcon%C3%A9tar_Bridge
http://www.wikidata.org/entity/Q115769195,Alcyonian Lake,573074,
http://www.wikidata.org/entity/Q850697,Alcácer do Sal,256414,https://en.wikipedia.org/wiki/Alc%C3%A1cer_do_Sal
http://www.wikidata.org/entity/Q996197,Alcántara Bridge,257459,https://en.wikipedia.org/wiki/Alc%C3%A1ntara_Bridge
http://www.wikidata.org/entity/Q103139753,Alcúdia (Samian Ware Discovery Site),266004,
http://www.wikidata.org/entity/Q686510,Ale's Stones,809110141,https://en.wikipedia.org/wiki/Ale%27s_Stones
http://www.wikidata.org/entity/Q3609405,Alea (Arcadia),570062,https://en.wikipedia.org/wiki/Alea_(Arcadia)
http://www.wikidata.org/entity/Q38251077,Alepotrypa cave,385804799,https://en.wikipedia.org/wiki/Alepotrypa_Cave
http://www.wikidata.org/entity/Q41183,Aleppo,658409,https://en.wikipedia.org/wiki/Aleppo
http://www.wikidata.org/entity/Q16482745,Alesiaeum,573070,https://en.wikipedia.org/wiki/Alesiaeum
http://www.wikidata.org/entity/Q430988,Alessandria della Rocca,462089,https://en.wikipedia.org/wiki/Alessandria_della_Rocca
http://www.wikidata.org/entity/Q601742,Alexandreion,688023,https://en.wikipedia.org/wiki/Alexandrium
http://www.wikidata.org/entity/Q87,Alexandria,727070,https://en.wikipedia.org/wiki/Alexandria
http://www.wikidata.org/entity/Q16002469,Alexandria Carmania,30205,https://en.wikipedia.org/wiki/Alexandria_Carmania
http://www.wikidata.org/entity/Q2280882,Alexandria Eschate,59672,https://en.wikipedia.org/wiki/Alexandria_Eschate
http://www.wikidata.org/entity/Q10401099,Alexandria Prophthasia,29718,https://en.wikipedia.org/wiki/Alexandria_Prophthasia
http://www.wikidata.org/entity/Q1393407,Alexandria Troas,550434,https://en.wikipedia.org/wiki/Alexandria_Troas
http://www.wikidata.org/entity/Q11904922,Alexandria in Orietai,59675,https://en.wikipedia.org/wiki/Alexandria_in_Orietai
http://www.wikidata.org/entity/Q12873376,Alexandria near Issus,658371,
http://www.wikidata.org/entity/Q2005166,Alexandria on the Caucasus,59668,https://en.wikipedia.org/wiki/Alexandria_in_the_Caucasus
http://www.wikidata.org/entity/Q3410224,Alexandria on the Indus,60406,https://en.wikipedia.org/wiki/Alexandria_on_the_Indus
http://www.wikidata.org/entity/Q103140012,Alicante (Samian Ware Discovery Site),265954,
http://www.wikidata.org/entity/Q3230745,Alicante Bay,265923,
http://www.wikidata.org/entity/Q1848789,Alinda,599480,https://en.wikipedia.org/wiki/Alinda
http://www.wikidata.org/entity/Q38281053,Aliphera,570065,https://en.wikipedia.org/wiki/Aliphera_(Greece)
http://www.wikidata.org/entity/Q9148422,Alishar Hüyük,650309285,https://en.wikipedia.org/wiki/Ali%C5%9Far_H%C3%BCy%C3%BCk
http://www.wikidata.org/entity/Q1462510,Alitzheim,118556,
http://www.wikidata.org/entity/Q3561967,Alkyonides Gulf,570276,https://en.wikipedia.org/wiki/Alkyonides_Gulf
http://www.wikidata.org/entity/Q4730348,Allahdino,398671587,https://en.wikipedia.org/wiki/Allahdino
http://www.wikidata.org/entity/Q17620476,Allaria,589679,https://en.wikipedia.org/wiki/Allaria
http://www.wikidata.org/entity/Q181045,Allas-les-Mines,140530,https://en.wikipedia.org/wiki/Allas-les-Mines
http://www.wikidata.org/entity/Q104904275,Allem Daur,716519,
http://www.wikidata.org/entity/Q655496,Allenc,167633,https://en.wikipedia.org/wiki/Allenc
http://www.wikidata.org/entity/Q3612535,Alli,452316,
http://www.wikidata.org/entity/Q369581,Allia,438670,https://en.wikipedia.org/wiki/Allia
http://www.wikidata.org/entity/Q1758695,Allianoi,550793,https://en.wikipedia.org/wiki/Allianoi
http://www.wikidata.org/entity/Q3626067,Allifae,432658,https://en.wikipedia.org/wiki/Allifae
http://www.wikidata.org/entity/Q28977981,Allifae amphitheatre,850009332,
http://www.wikidata.org/entity/Q656308,Allobroges,167634,https://en.wikipedia.org/wiki/Allobroges
http://www.wikidata.org/entity/Q829396,Allonzier-la-Caille,167635,https://en.wikipedia.org/wiki/Allonzier-la-Caille
http://www.wikidata.org/entity/Q1969432,Almendres Cromlech,304492393,https://en.wikipedia.org/wiki/Almendres_Cromlech
http://www.wikidata.org/entity/Q10400,Almería,266005,https://en.wikipedia.org/wiki/Almer%C3%ADa
http://www.wikidata.org/entity/Q3612823,Almone,370793043,https://en.wikipedia.org/wiki/Almone
http://www.wikidata.org/entity/Q1078766,Almopia,491518,https://en.wikipedia.org/wiki/Almopia
http://www.wikidata.org/entity/Q647941,Alonnisos,540833,https://en.wikipedia.org/wiki/Alonnisos
http://www.wikidata.org/entity/Q16482781,Alope,540621,https://en.wikipedia.org/wiki/Alope_(Opuntian_Locris)
http://www.wikidata.org/entity/Q16482788,Alope,540622,https://en.wikipedia.org/wiki/Alope_(Ozolian_Locris)
http://www.wikidata.org/entity/Q2839314,Alopeke,579858,https://en.wikipedia.org/wiki/Alopece
http://www.wikidata.org/entity/Q3612912,Aloros,491519,https://en.wikipedia.org/wiki/Alorus
http://www.wikidata.org/entity/Q4734643,"Alos, Greece",540804,https://en.wikipedia.org/wiki/Halos_(Thessaly)
http://www.wikidata.org/entity/Q1024623,Alpedrinha,236324,
http://www.wikidata.org/entity/Q15714806,Alpenus,540624,
http://www.wikidata.org/entity/Q623322,Alpes Cottiae,167636,https://en.wikipedia.org/wiki/Alpes_Cottiae
http://www.wikidata.org/entity/Q360922,Alpes Graiae,167637,
http://www.wikidata.org/entity/Q309270,Alpes Maritimae,982259,https://en.wikipedia.org/wiki/Alpes_Maritimae
